dateTime,value,discharge_m3s
3/6/2016,121,3.426338438
3/7/2016,96.5,2.732575696
3/8/2016,84.1,2.381446798
3/9/2016,79.4,2.248357619
3/10/2016,78.2,2.214377403
3/11/2016,1210,34.26338438
3/12/2016,1610,45.59012301
3/13/2016,880,24.918825
3/14/2016,392,11.10020386
3/15/2016,269,7.617231733
3/16/2016,215,6.088122017
3/17/2016,234,6.626142103
3/18/2016,722,20.44476324
3/19/2016,920,26.05149886
3/20/2016,640,18.12278182
3/21/2016,332,9.401193069
3/22/2016,243,6.880993722
3/23/2016,205,5.804953551
3/24/2016,644,18.23604921
3/25/2016,921,26.07981571
3/26/2016,374,10.59050063
3/27/2016,383,10.84535224
3/28/2016,582,16.48040472
3/29/2016,405,11.46832287
3/30/2016,265,7.503964347
3/31/2016,237,6.711092642
4/1/2016,359,10.16574793
4/2/2016,971,27.49565804
4/3/2016,536,15.17782977
4/4/2016,283,8.013667586
4/5/2016,209,5.918220938
4/6/2016,167,4.728913381
4/7/2016,145,4.105942756
4/8/2016,124,3.511288977
4/9/2016,103,2.916635199
4/10/2016,89.8,2.542852824
4/11/2016,79.7,2.256852673
4/12/2016,156,4.417428068
4/13/2016,448,12.68594727
4/14/2016,791,22.39862565
4/15/2016,417,11.80812503
4/16/2016,242,6.852676875
4/17/2016,191,5.408517699
4/18/2016,150,4.247526989
4/19/2016,120,3.398021591
4/20/2016,94.3,2.670278634
4/21/2016,80.7,2.28516952
4/22/2016,72.9,2.064298117
4/23/2016,65.3,1.849090082
4/24/2016,58,1.642377102
4/25/2016,53.4,1.512119608
4/26/2016,48.8,1.381862114
4/27/2016,51.5,1.458317599
4/28/2016,3170,89.7644037
4/29/2016,2510,71.07528495
4/30/2016,977,27.66555912
5/1/2016,1490,42.19210142
5/2/2016,1350,38.2277429
5/3/2016,891,25.23031031
5/4/2016,443,12.54436304
5/5/2016,276,7.815449659
5/6/2016,201,5.691686165
5/7/2016,158,4.474061762
5/8/2016,128,3.624556364
5/9/2016,106,3.001585739
5/10/2016,94.2,2.667446949
5/11/2016,82.7,2.341803213
5/12/2016,72.2,2.044476324
5/13/2016,62.3,1.764139543
5/14/2016,53.8,1.523446347
5/15/2016,45.9,1.299743259
5/16/2016,43.7,1.237446196
5/17/2016,1320,37.3782375
5/18/2016,1780,50.40398693
5/19/2016,345,9.769312074
5/20/2016,662,18.74575244
5/21/2016,443,12.54436304
5/22/2016,221,6.258023097
5/23/2016,139,3.936041676
5/24/2016,98.9,2.800536128
5/25/2016,76.8,2.174733818
5/26/2016,64.3,1.820773236
5/27/2016,56.5,1.599901832
5/28/2016,49.9,1.413010645
5/29/2016,44.6,1.262931358
5/30/2016,42.6,1.206297665
5/31/2016,46.1,1.305406628
6/1/2016,40.7,1.152495656
6/2/2016,33.6,0.951446045
6/3/2016,37.8,1.070376801
6/4/2016,1030,29.16635199
6/5/2016,1300,36.81190057
6/6/2016,362,10.25069847
6/7/2016,212,6.003171478
6/8/2016,117,3.313071051
6/9/2016,74.9,2.12093181
6/10/2016,54.4,1.540436455
6/11/2016,49.5,1.401683906
6/12/2016,76,2.152080341
6/13/2016,350,9.910896307
6/14/2016,309,8.749905597
6/15/2016,222,6.286339943
6/16/2016,135,3.82277429
6/17/2016,80.1,2.268179412
6/18/2016,56.5,1.599901832
6/19/2016,52.1,1.475307707
6/20/2016,330,9.344559375
6/21/2016,202,5.720003012
6/22/2016,97,2.746734119
6/23/2016,61.1,1.730159327
6/24/2016,44.5,1.260099673
6/25/2016,35.9,1.016574793
6/26/2016,29.9,0.846673713
6/27/2016,629,17.81129651
6/28/2016,247,6.994261108
6/29/2016,432,12.23287773
6/30/2016,461,13.05406628
7/1/2016,1080,30.58219432
7/2/2016,330,9.344559375
7/3/2016,143,4.049309063
7/4/2016,89,2.520199347
7/5/2016,66.1,1.87174356
7/6/2016,66.7,1.888733668
7/7/2016,59.6,1.687684057
7/8/2016,85.5,2.421090384
7/9/2016,63.2,1.789624705
7/10/2016,44.9,1.271426412
7/11/2016,254,7.192479034
7/12/2016,114,3.228120511
7/13/2016,104,2.944952046
7/14/2016,281,7.957033892
7/15/2016,324,9.174658296
7/16/2016,360,10.19406477
7/17/2016,167,4.728913381
7/18/2016,211,5.974854631
7/19/2016,224,6.342973637
7/20/2016,109,3.086536279
7/21/2016,66,1.868911875
7/22/2016,49,1.387525483
7/23/2016,50.9,1.441327492
7/24/2016,52.9,1.497961185
7/25/2016,52.2,1.478139392
7/26/2016,65,1.840595028
7/27/2016,188,5.323567159
7/28/2016,183,5.181982926
7/29/2016,96.3,2.726912327
7/30/2016,71.8,2.033149585
7/31/2016,254,7.192479034
8/1/2016,181,5.125349233
8/2/2016,156,4.417428068
8/3/2016,108,3.058219432
8/4/2016,64.7,1.832099975
8/5/2016,88.4,2.503209239
8/6/2016,53.6,1.517782977
8/7/2016,41,1.16099071
8/8/2016,32.4,0.91746583
8/9/2016,27.4,0.775881597
8/10/2016,39.7,1.12417881
8/11/2016,1060,30.01585739
8/12/2016,975,27.60892543
8/13/2016,534,15.12119608
8/14/2016,302,8.551687671
8/15/2016,270,7.64554858
8/16/2016,146,4.134259602
8/17/2016,93.6,2.650456841
8/18/2016,122,3.454655284
8/19/2016,177,5.012081847
8/20/2016,201,5.691686165
8/21/2016,135,3.82277429
8/22/2016,145,4.105942756
8/23/2016,84.9,2.404100276
8/24/2016,374,10.59050063
8/25/2016,540,15.29109716
8/26/2016,543,15.3760477
8/27/2016,200,5.663369318
8/28/2016,119,3.369704744
8/29/2016,97,2.746734119
8/30/2016,66.5,1.883070298
8/31/2016,47,1.33089179
9/1/2016,36.9,1.044891639
9/2/2016,31,0.877822244
9/3/2016,90.5,2.562674617
9/4/2016,131,3.709506904
9/5/2016,186,5.266933466
9/6/2016,157,4.445744915
9/7/2016,111,3.143169972
9/8/2016,65.6,1.857585136
9/9/2016,47.8,1.353545267
9/10/2016,42.3,1.197802611
9/11/2016,36.4,1.030733216
9/12/2016,86.9,2.460733969
9/13/2016,93.1,2.636298418
9/14/2016,131,3.709506904
9/15/2016,67.9,1.922713884
9/16/2016,96,2.718417273
9/17/2016,924,26.16476625
9/18/2016,775,21.94555611
9/19/2016,395,11.1851544
9/20/2016,176,4.983765
9/21/2016,105,2.973268892
9/22/2016,71.5,2.024654531
9/23/2016,54,1.529109716
9/24/2016,43,1.217624403
9/25/2016,36.8,1.042059955
9/26/2016,31.9,0.903307406
9/27/2016,39.7,1.12417881
9/28/2016,41.3,1.169485764
9/29/2016,39.3,1.112852071
9/30/2016,28.4,0.804198443
10/1/2016,23.1,0.654119156
10/2/2016,20.2,0.572000301
10/3/2016,18.3,0.518198293
10/4/2016,17,0.481386392
10/5/2016,20.6,0.58332704
10/6/2016,17.3,0.489881446
10/7/2016,15.5,0.438911122
10/8/2016,14.2,0.402099222
10/9/2016,13.4,0.379445744
10/10/2016,12.1,0.342633844
10/11/2016,12,0.339802159
10/12/2016,11.7,0.331307105
10/13/2016,11.8,0.33413879
10/14/2016,11.4,0.322812051
10/15/2016,11.3,0.319980366
10/16/2016,11,0.311485313
10/17/2016,10.9,0.308653628
10/18/2016,11.1,0.314316997
10/19/2016,11,0.311485313
10/20/2016,11,0.311485313
10/21/2016,10.3,0.29166352
10/22/2016,9.57,0.270992222
10/23/2016,9.08,0.257116967
10/24/2016,8.78,0.248621913
10/25/2016,8.69,0.246073397
10/26/2016,8.45,0.239277354
10/27/2016,8.71,0.246639734
10/28/2016,8.8,0.24918825
10/29/2016,9.09,0.257400136
10/30/2016,7.97,0.225685267
10/31/2016,7.78,0.220305066
11/1/2016,8.5,0.240693196
11/2/2016,,0.239056128
11/3/2016,7.09,0.200766442
11/4/2016,7.05,0.199633768
11/5/2016,6.96,0.197085252
11/6/2016,6.91,0.19566941
11/7/2016,7.88,0.223136751
11/8/2016,19.1,0.54085177
11/9/2016,23,0.651287472
11/10/2016,20.8,0.588990409
11/11/2016,18.8,0.532356716
11/12/2016,17.7,0.501208185
11/13/2016,14.9,0.421921014
11/14/2016,13.3,0.37661406
11/15/2016,12.2,0.345465528
11/16/2016,11.8,0.33413879
11/17/2016,10.7,0.302990259
11/18/2016,10.1,0.286000151
11/19/2016,9.58,0.27127539
11/20/2016,9.11,0.257966472
11/21/2016,8.69,0.246073397
11/22/2016,8.39,0.237578343
11/23/2016,8.13,0.230215963
11/24/2016,8.57,0.242675375
11/25/2016,8.6,0.243524881
11/26/2016,8.37,0.237012006
11/27/2016,7.87,0.222853583
11/28/2016,7.64,0.216340708
11/29/2016,8.96,0.253718945
11/30/2016,25.3,0.716416219
12/1/2016,42.4,1.200634296
12/2/2016,30.5,0.863663821
12/3/2016,23.9,0.676772634
12/4/2016,58,1.642377102
12/5/2016,314,8.89148983
12/6/2016,711,20.13327793
12/7/2016,250,7.079211648
12/8/2016,112,3.171486818
12/9/2016,66.2,1.874575244
12/10/2016,47.5,1.345050213
12/11/2016,38.6,1.093030278
12/12/2016,32.3,0.914634145
12/13/2016,56.8,1.608396886
12/14/2016,143,4.049309063
12/15/2016,101,2.860001506
12/16/2016,68.6,1.942535676
12/17/2016,49.1,1.390357168
12/18/2016,56.3,1.594238463
12/19/2016,298,8.438420284
12/20/2016,233,6.597825256
12/21/2016,123,3.482972131
12/22/2016,84.8,2.401268591
12/23/2016,67,1.897228722
12/24/2016,56.3,1.594238463
12/25/2016,49.1,1.390357168
12/26/2016,43.3,1.226119457
12/27/2016,40.3,1.141168918
12/28/2016,40.8,1.155327341
12/29/2016,47.5,1.345050213
12/30/2016,43.6,1.234614511
12/31/2016,49.3,1.396020537
1/1/2017,1790,50.6871554
1/2/2017,3210,90.89707756
1/3/2017,3800,107.604017
1/4/2017,1960,55.50101932
1/5/2017,588,16.6503058
1/6/2017,399,11.29842179
1/7/2017,559,15.82911724
1/8/2017,516,14.61149284
1/9/2017,290,8.211885512
1/10/2017,232,6.569508409
1/11/2017,199,5.635052472
1/12/2017,172,4.870497614
1/13/2017,150,4.247526989
1/14/2017,130,3.681190057
1/15/2017,115,3.256437358
1/16/2017,104,2.944952046
1/17/2017,95.9,2.715585588
1/18/2017,88.5,2.506040923
1/19/2017,101,2.860001506
1/20/2017,267,7.56059804
1/21/2017,349,9.882579461
1/22/2017,787,22.28535827
1/23/2017,418,11.83644188
1/24/2017,228,6.456241023
1/25/2017,165,4.672279688
1/26/2017,140,3.964358523
1/27/2017,120,3.398021591
1/28/2017,101,2.860001506
1/29/2017,87.7,2.483387446
1/30/2017,78.7,2.228535827
1/31/2017,72.2,2.044476324
2/1/2017,66.4,1.880238614
2/2/2017,61.6,1.74431775
2/3/2017,57.6,1.631050364
2/4/2017,54.8,1.551763193
2/5/2017,50.7,1.435664122
2/6/2017,47.8,1.353545267
2/7/2017,73.2,2.072793171
2/8/2017,380,10.7604017
2/9/2017,206,5.833270398
2/10/2017,111,3.143169972
2/11/2017,97.3,2.755229173
2/12/2017,71.1,2.013327793
2/13/2017,64.2,1.817941551
2/14/2017,55.5,1.571584986
2/15/2017,51.3,1.45265423
2/16/2017,48.6,1.376198744
2/17/2017,47.3,1.339386844
2/18/2017,81.9,2.319149736
2/19/2017,104,2.944952046
2/20/2017,75.6,2.140753602
2/21/2017,112,3.171486818
2/22/2017,194,5.493468239
2/23/2017,124,3.511288977
2/24/2017,82.3,2.330476475
2/25/2017,63.7,1.803783128
2/26/2017,51.5,1.458317599
2/27/2017,42.5,1.20346598
2/28/2017,281,7.957033892
3/1/2017,268,7.588914887
3/2/2017,136,3.851091137
3/3/2017,84.3,2.387110168
3/4/2017,60.8,1.721664273
3/5/2017,49.8,1.41017896
3/6/2017,45.3,1.282753151
3/7/2017,48.9,1.384693798
3/8/2017,317,8.97644037
3/9/2017,297,8.410103438
3/10/2017,143,4.049309063
3/11/2017,100,2.831684659
3/12/2017,84.1,2.381446798
3/13/2017,84.9,2.404100276
3/14/2017,80.5,2.279506151
3/15/2017,67.3,1.905723776
3/16/2017,61.1,1.730159327
3/17/2017,48.5,1.37336706
3/18/2017,42.6,1.206297665
3/19/2017,39.6,1.121347125
3/20/2017,37.3,1.056218378
3/21/2017,33.9,0.959941099
3/22/2017,31.1,0.880653929
3/23/2017,28.6,0.809861813
3/24/2017,26.1,0.739069696
3/25/2017,36.6,1.036396585
3/26/2017,234,6.626142103
3/27/2017,160,4.530695455
3/28/2017,83.2,2.355961636
3/29/2017,56.4,1.597070148
3/30/2017,61,1.727327642
3/31/2017,154,4.360794375
4/1/2017,124,3.511288977
4/2/2017,65.2,1.846258398
4/3/2017,1050,29.73268892
4/4/2017,948,26.84437057
4/5/2017,471,13.33723474
4/6/2017,204,5.776636705
4/7/2017,126,3.567922671
4/8/2017,89.5,2.53435777
4/9/2017,69.4,1.965189153
4/10/2017,57.3,1.62255531
4/11/2017,48.7,1.379030429
4/12/2017,43,1.217624403
4/13/2017,37.8,1.070376801
4/14/2017,33.1,0.937287622
4/15/2017,29.2,0.82685192
4/16/2017,27.3,0.773049912
4/17/2017,24.9,0.70508948
4/18/2017,23.4,0.66261421
4/19/2017,21.7,0.614475571
4/20/2017,20,0.566336932
4/21/2017,18.4,0.521029977
4/22/2017,17.7,0.501208185
4/23/2017,25.6,0.724911273
4/24/2017,49.4,1.398852222
4/25/2017,47.3,1.339386844
4/26/2017,29.9,0.846673713
4/27/2017,24.5,0.693762742
4/28/2017,20.2,0.572000301
4/29/2017,18.1,0.512534923
4/30/2017,198,5.606735625
5/1/2017,664,18.80238614
5/2/2017,218,6.173072557
5/3/2017,101,2.860001506
5/4/2017,893,25.28694401
5/5/2017,618,17.49981119
5/6/2017,230,6.512874716
5/7/2017,119,3.369704744
5/8/2017,76.6,2.169070449
5/9/2017,54.2,1.534773085
5/10/2017,41.5,1.175149134
5/11/2017,32.8,0.928792568
5/12/2017,62.7,1.775466281
5/13/2017,150,4.247526989
5/14/2017,118,3.341387898
5/15/2017,61.2,1.732991011
5/16/2017,40.3,1.141168918
5/17/2017,29.3,0.829683605
5/18/2017,23.9,0.676772634
5/19/2017,20.6,0.58332704
5/20/2017,57.3,1.62255531
5/21/2017,1950,55.21785085
5/22/2017,853,24.15427014
5/23/2017,915,25.90991463
5/24/2017,627,17.75466281
5/25/2017,267,7.56059804
5/26/2017,145,4.105942756
5/27/2017,94.7,2.681605372
5/28/2017,71.3,2.018991162
5/29/2017,67.1,1.900060406
5/30/2017,560,15.85743409
5/31/2017,571,16.1689194
6/1/2017,1010,28.60001506
6/2/2017,482,13.64872006
6/3/2017,540,15.29109716
6/4/2017,778,22.03050665
6/5/2017,448,12.68594727
6/6/2017,371,10.50555009
6/7/2017,738,20.89783278
6/8/2017,359,10.16574793
6/9/2017,172,4.870497614
6/10/2017,110,3.114853125
6/11/2017,86.5,2.44940723
6/12/2017,157,4.445744915
6/13/2017,761,21.54912026
6/14/2017,508,14.38495807
6/15/2017,549,15.54594878
6/16/2017,533,15.09287923
6/17/2017,294,8.325152898
6/18/2017,254,7.192479034
6/19/2017,,5.246753644
6/20/2017,202,5.720003012
6/21/2017,4880,138.1862114
6/22/2017,5900,167.0693949
6/23/2017,3580,101.3743108
6/24/2017,2990,84.66737131
6/25/2017,1490,42.19210142
6/26/2017,566,16.02733517
6/27/2017,317,8.97644037
6/28/2017,272,7.702182273
6/29/2017,1150,32.56437358
6/30/2017,1780,50.40398693
7/1/2017,861,24.38080492
7/2/2017,,11.64231795
7/3/2017,238,6.739409489
7/4/2017,182,5.15366608
7/5/2017,145,4.105942756
7/6/2017,276,7.815449659
7/7/2017,311,8.80653929
7/8/2017,202,5.720003012
7/9/2017,143,4.049309063
7/10/2017,118,3.341387898
7/11/2017,164,4.643962841
7/12/2017,452,12.79921466
7/13/2017,222,6.286339943
7/14/2017,147,4.162576449
7/15/2017,223,6.31465679
7/16/2017,498,14.1017896
7/17/2017,332,9.401193069
7/18/2017,514,14.55485915
7/19/2017,,19.21362398
7/20/2017,264,7.4756475
7/21/2017,169,4.785547074
7/22/2017,454,12.85584835
7/23/2017,338,9.571094148
7/24/2017,1160,32.84754205
7/25/2017,2250,63.71290483
7/26/2017,1810,51.25349233
7/27/2017,,26.86914781
7/28/2017,,11.134892
7/29/2017,281,7.957033892
7/30/2017,371,10.50555009
7/31/2017,208,5.889904091
8/1/2017,147,4.162576449
8/2/2017,111,3.143169972
8/3/2017,93.1,2.636298418
8/4/2017,165,4.672279688
8/5/2017,348,9.854262614
8/6/2017,2350,66.54458949
8/7/2017,1170,33.13071051
8/8/2017,763,21.60575395
8/9/2017,627,17.75466281
8/10/2017,649,18.37763344
8/11/2017,723,20.47308009
8/12/2017,540,15.29109716
8/13/2017,367,10.3922827
8/14/2017,830,23.50298267
8/15/2017,835,23.6445669
8/16/2017,598,16.93347426
8/17/2017,588,16.6503058
8/18/2017,,9.781547749
8/19/2017,204,5.776636705
8/20/2017,250,7.079211648
8/21/2017,211,5.974854631
8/22/2017,280,7.928717046
8/23/2017,168,4.757230227
8/24/2017,190,5.380200852
8/25/2017,159,4.502378608
8/26/2017,111,3.143169972
8/27/2017,85.7,2.426753753
8/28/2017,75.8,2.146416972
8/29/2017,163,4.615645994
8/30/2017,614,17.38654381
8/31/2017,606,17.16000903
9/1/2017,266,7.532281193
9/2/2017,165,4.672279688
9/3/2017,110,3.114853125
9/4/2017,83.7,2.37012006
9/5/2017,68.4,1.936872307
9/6/2017,58.8,1.66503058
9/7/2017,53.1,1.503624554
9/8/2017,50.8,1.438495807
9/9/2017,44.3,1.254436304
9/10/2017,39.1,1.107188702
9/11/2017,35.2,0.996753
9/12/2017,33.1,0.937287622
9/13/2017,30.8,0.872158875
9/14/2017,29.4,0.83251529
9/15/2017,28.7,0.812693497
9/16/2017,28.5,0.807030128
9/17/2017,29.7,0.841010344
9/18/2017,37.2,1.053386693
9/19/2017,41.1,1.163822395
9/20/2017,108,3.058219432
9/21/2017,88,2.4918825
9/22/2017,54.5,1.543268139
9/23/2017,42.9,1.214792719
9/24/2017,124,3.511288977
9/25/2017,88,2.4918825
9/26/2017,80.6,2.282337835
9/27/2017,72.2,2.044476324
9/28/2017,54.4,1.540436455
9/29/2017,41.7,1.180812503
9/30/2017,34.1,0.965604469
10/1/2017,29.7,0.841010344
10/2/2017,26.6,0.753228119
10/3/2017,26.6,0.753228119
10/4/2017,25,0.707921165
10/5/2017,23.9,0.676772634
10/6/2017,22.5,0.637129048
10/7/2017,27.4,0.775881597
10/8/2017,209,5.918220938
10/9/2017,444,12.57267989
10/10/2017,482,13.64872006
10/11/2017,190,5.380200852
10/12/2017,103,2.916635199
10/13/2017,66.2,1.874575244
10/14/2017,52.1,1.475307707
10/15/2017,49.2,1.393188852
10/16/2017,75.2,2.129426864
10/17/2017,88.6,2.508872608
10/18/2017,52.6,1.489466131
10/19/2017,41.1,1.163822395
10/20/2017,34.5,0.976931207
10/21/2017,31.4,0.889148983
10/22/2017,925,26.1930831
10/23/2017,955,27.0425885
10/24/2017,423,11.97802611
10/25/2017,168,4.757230227
10/26/2017,109,3.086536279
10/27/2017,83.7,2.37012006
10/28/2017,74.5,2.109605071
10/29/2017,73.4,2.07845654
10/30/2017,62.9,1.781129651
10/31/2017,54.4,1.540436455
11/1/2017,48.9,1.384693798
11/2/2017,48.8,1.381862114
11/3/2017,56.2,1.591406778
11/4/2017,56,1.585743409
11/5/2017,48.9,1.384693798
11/6/2017,44.8,1.268594727
11/7/2017,42.6,1.206297665
11/8/2017,40.6,1.149663972
11/9/2017,40.9,1.158159026
11/10/2017,42.9,1.214792719
11/11/2017,43.5,1.231782827
11/12/2017,43.6,1.234614511
11/13/2017,41.7,1.180812503
11/14/2017,39.3,1.112852071
11/15/2017,37.1,1.050555009
11/16/2017,34.7,0.982594577
11/17/2017,33.2,0.940119307
11/18/2017,31.9,0.903307406
11/19/2017,33,0.934455938
11/20/2017,31.7,0.897644037
11/21/2017,29.6,0.838178659
11/22/2017,28.6,0.809861813
11/23/2017,28,0.792871705
11/24/2017,28.9,0.818356867
11/25/2017,27.2,0.770218227
11/26/2017,26.6,0.753228119
11/27/2017,26.1,0.739069696
11/28/2017,25.6,0.724911273
11/29/2017,25.3,0.716416219
11/30/2017,27.9,0.79004002
12/1/2017,40,1.132673864
12/2/2017,42.8,1.211961034
12/3/2017,40.3,1.141168918
12/4/2017,36.3,1.027901531
12/5/2017,34.2,0.968436153
12/6/2017,129,3.65287321
12/7/2017,218,6.173072557
12/8/2017,237,6.711092642
12/9/2017,338,9.571094148
12/10/2017,215,6.088122017
12/11/2017,128,3.624556364
12/12/2017,90.3,2.557011247
12/13/2017,70.6,1.999169369
12/14/2017,59.1,1.673525634
12/15/2017,53.5,1.514951293
12/16/2017,49.3,1.396020537
12/17/2017,210,5.946537784
12/18/2017,835,23.6445669
12/19/2017,639,18.09446497
12/20/2017,405,11.46832287
12/21/2017,290,8.211885512
12/22/2017,213,6.031488324
12/23/2017,157,4.445744915
12/24/2017,140,3.964358523
12/25/2017,113,3.199803665
12/26/2017,88.4,2.503209239
12/27/2017,94.6,2.678773688
12/28/2017,162,4.587329148
12/29/2017,151,4.275843835
12/30/2017,110,3.114853125
12/31/2017,94.2,2.667446949
1/1/2018,104,2.944952046
1/2/2018,91.9,2.602318202
1/3/2018,76.3,2.160575395
1/4/2018,69.7,1.973684207
1/5/2018,64.6,1.82926829
1/6/2018,59.9,1.696179111
1/7/2018,57.2,1.619723625
1/8/2018,620,17.55644489
1/9/2018,834,23.61625006
1/10/2018,446,12.62931358
1/11/2018,226,6.39960733
1/12/2018,249,7.050894801
1/13/2018,241,6.824360029
1/14/2018,155,4.389111222
1/15/2018,118,3.341387898
1/16/2018,100,2.831684659
1/17/2018,92.8,2.627803364
1/18/2018,88.5,2.506040923
1/19/2018,83.6,2.367288375
1/20/2018,78.9,2.234199196
1/21/2018,70.7,2.002001054
1/22/2018,63.5,1.798119759
1/23/2018,60.8,1.721664273
1/24/2018,54,1.529109716
1/25/2018,45.8,1.296911574
1/26/2018,40,1.132673864
1/27/2018,201,5.691686165
1/28/2018,1030,29.16635199
1/29/2018,594,16.82020688
1/30/2018,254,7.192479034
1/31/2018,171,4.842180767
2/1/2018,137,3.879407983
2/2/2018,120,3.398021591
2/3/2018,101,2.860001506
2/4/2018,122,3.454655284
2/5/2018,142,4.020992216
2/6/2018,223,6.31465679
2/7/2018,384,10.87366909
2/8/2018,371,10.50555009
2/9/2018,266,7.532281193
2/10/2018,200,5.663369318
2/11/2018,440,12.4594125
2/12/2018,696,19.70852523
2/13/2018,368,10.42059955
2/14/2018,236,6.682775796
2/15/2018,194,5.493468239
2/16/2018,163,4.615645994
2/17/2018,134,3.794457443
2/18/2018,113,3.199803665
2/19/2018,98.1,2.777882651
2/20/2018,103,2.916635199
2/21/2018,192,5.436834546
2/22/2018,228,6.456241023
2/23/2018,156,4.417428068
2/24/2018,214,6.059805171
2/25/2018,280,7.928717046
2/26/2018,829,23.47466582
2/27/2018,646,18.2926829
2/28/2018,358,10.13743108
3/1/2018,222,6.286339943
3/2/2018,165,4.672279688
3/3/2018,125,3.539605824
3/4/2018,102,2.888318352
3/5/2018,87.7,2.483387446
3/6/2018,173,4.89881446
3/7/2018,272,7.702182273
3/8/2018,149,4.219210142
3/9/2018,97.7,2.766555912
3/10/2018,80.1,2.268179412
3/11/2018,156,4.417428068
3/12/2018,453,12.82753151
3/13/2018,230,6.512874716
3/14/2018,131,3.709506904
3/15/2018,98.5,2.789209389
3/16/2018,123,3.482972131
3/17/2018,243,6.880993722
3/18/2018,608,17.21664273
3/19/2018,598,16.93347426
3/20/2018,254,7.192479034
3/21/2018,162,4.587329148
3/22/2018,117,3.313071051
3/23/2018,94.5,2.675942003
3/24/2018,81.8,2.316318051
3/25/2018,74.9,2.12093181
3/26/2018,69.2,1.959525784
3/27/2018,64.5,1.826436605
3/28/2018,63.2,1.789624705
3/29/2018,146,4.134259602
3/30/2018,572,16.19723625
3/31/2018,436,12.34614511
4/1/2018,164,4.643962841
4/2/2018,111,3.143169972
4/3/2018,90.1,2.551347878
4/4/2018,213,6.031488324
4/5/2018,298,8.438420284
4/6/2018,138,3.90772483
4/7/2018,372,10.53386693
4/8/2018,619,17.52812804
4/9/2018,330,9.344559375
4/10/2018,190,5.380200852
4/11/2018,128,3.624556364
4/12/2018,93.8,2.65612021
4/13/2018,75.8,2.146416972
4/14/2018,1790,50.6871554
4/15/2018,4590,129.9743259
4/16/2018,1820,51.5366608
4/17/2018,555,15.71584986
4/18/2018,298,8.438420284
4/19/2018,227,6.427924176
4/20/2018,175,4.955448154
4/21/2018,140,3.964358523
4/22/2018,132,3.73782375
4/23/2018,155,4.389111222
4/24/2018,127,3.596239517
4/25/2018,96.6,2.735407381
4/26/2018,88.2,2.497545869
4/27/2018,112,3.171486818
4/28/2018,90.5,2.562674617
4/29/2018,66.7,1.888733668
4/30/2018,54.2,1.534773085
5/1/2018,46.7,1.322396736
5/2/2018,42.1,1.192139242
5/3/2018,39.4,1.115683756
5/4/2018,36.9,1.044891639
5/5/2018,34.3,0.971267838
5/6/2018,33.6,0.951446045
5/7/2018,33,0.934455938
5/8/2018,31.1,0.880653929
5/9/2018,28.1,0.795703389
5/10/2018,25.3,0.716416219
5/11/2018,23.7,0.671109264
5/12/2018,22.7,0.642792418
5/13/2018,,0.618658742
5/14/2018,20.4,0.57766367
5/15/2018,19.4,0.549346824
5/16/2018,18.6,0.526693347
5/17/2018,17.8,0.504039869
5/18/2018,16.7,0.472891338
5/19/2018,16,0.453069545
5/20/2018,15.4,0.436079438
5/21/2018,15.7,0.444574491
5/22/2018,78.8,2.231367511
5/23/2018,41.3,1.169485764
5/24/2018,71.4,2.021822847
5/25/2018,109,3.086536279
5/26/2018,171,4.842180767
5/27/2018,309,8.749905597
5/28/2018,204,5.776636705
5/29/2018,74,2.095446648
5/30/2018,44.7,1.265763043
5/31/2018,36,1.019406477
6/1/2018,29.5,0.835346974
6/2/2018,,0.804670391
6/3/2018,,0.628258711
6/4/2018,18.1,0.512534923
6/5/2018,17.3,0.489881446
6/6/2018,32.4,0.91746583
6/7/2018,76.2,2.15774371
6/8/2018,38.4,1.087366909
6/9/2018,23.4,0.66261421
6/10/2018,17.3,0.489881446
6/11/2018,17.1,0.484218077
6/12/2018,132,3.73782375
6/13/2018,94.3,2.670278634
6/14/2018,37.4,1.059050063
6/15/2018,39.4,1.115683756
6/16/2018,116,3.284754205
6/17/2018,113,3.199803665
6/18/2018,49,1.387525483
6/19/2018,35.7,1.010911423
6/20/2018,24.9,0.70508948
6/21/2018,18.9,0.535188401
6/22/2018,16.9,0.478554707
6/23/2018,26.5,0.750396435
6/24/2018,25.7,0.727742957
6/25/2018,17.8,0.504039869
6/26/2018,14.1,0.399267537
6/27/2018,19.6,0.555010193
